HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),경남,양산시,교동,35,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,49,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,139,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,86,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,24,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,66,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,80,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,47,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,28,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,26,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,177,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,34,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,54,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,35,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,25,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,34,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,14,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,42,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,125,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,107,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,83,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,48,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,55,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,43,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,32,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
다세대주택(빌라),경남,양산시,교동,5,4.4,0,0,1,4,5,12,23,31,31,31,31,8,3.58503654
