HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),양산,양산시,교동,10,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,18,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,10,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,17,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,4,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,0,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,13,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,41,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,33,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,19,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,200,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,80,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,10,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,15,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,22,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,16,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,10,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,15,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,17,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,11,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,0,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,14,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,25,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,26,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,4,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,13,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,6,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,2,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,31,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,6,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,17,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,7,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,20,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,7,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,7,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,7,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,5,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,10,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,3,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,5,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,7,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,25,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,4,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,29,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,11,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,0,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,19,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,19,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,16,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,6,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,21,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,33,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,37,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,2,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,22,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,48,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,31,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,6,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,16,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,교동,25,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,남부동,3,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
다세대주택(빌라),양산,양산시,남부동,9,17,0,0,0,0,0,0,0,0,3,16,27,12,3.087910703
