HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),양산,양산시,교동,11,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,2,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,9,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,17,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,13,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,22,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,9,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,7,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,15,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,25,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,19,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,9,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,19,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,36,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,15,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,15,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,19,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,12,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,14,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,3,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,11,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,0,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,24,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,40,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
다세대주택(빌라),양산,양산시,교동,6,27.3,0,0,0,0,0,0,0,0,0,0,0,9,2.459372271
