HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),경남,양산시,교동,12,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,32,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,75,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,40,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,36,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,26,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,13,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,15,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,46,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,80,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,98,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,22,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,34,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,21,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,38,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,39,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,41,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,0,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,21,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,182,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,1,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,6,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,23,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,110,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,87,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,0,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
다세대주택(빌라),경남,양산시,교동,84,15.2,0,0,0,0,0,0,0,0,5,20,29,10,2.159989712
