HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),양산,양산시,교동,21,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,79,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,100,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,6,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,6,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,6,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,96,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,7,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,541,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,34,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,0,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,11,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,43,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,5,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,37,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,14,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,24,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,7,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,33,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,7,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
다세대주택(빌라),양산,양산시,교동,36,12.7,0,0,0,0,0,1,1,3,17,26,30,8,2.94238943
