HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),경남,양산시,교동,3,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,9,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,45,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,1,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,19,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,6,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,12,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,80,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,48,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,20,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,35,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,46,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,1,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,47,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,6,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,100,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,23,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,60,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,8,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,23,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,47,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,124,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,3,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,92,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,25,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,26,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,33,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,28,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,6,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,28,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,22,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,10,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,23,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,5,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
다세대주택(빌라),경남,양산시,교동,1,22.8,0,0,0,0,0,0,0,0,0,0,1,8,1.553347639
