HSHD_TYPE_NM,CTPV_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),경남,양산시,교동,19,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,교동,15,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,11,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,34,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,1,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,15,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,120,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,39,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,25,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,18,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,24,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,70,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,17,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,18,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,41,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,10,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,15,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,15,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,14,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,30,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,12,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,25,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,17,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,40,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,75,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,14,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,30,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,21,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,22,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,26,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,47,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,20,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,20,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,19,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,19,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,52,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,20,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,23,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,25,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,20,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,22,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,42,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,21,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,10,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,14,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,20,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,10,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,24,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,11,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,12,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,14,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,17,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,62,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,1,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,21,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,10,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,1,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,17,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,12,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,7,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,12,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,22,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,20,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,10,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,9,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,11,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,17,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,30,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,1,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,22,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,21,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,19,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,31,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,10,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,37,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,1,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,1,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,18,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,14,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,15,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,14,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,13,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,18,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,60,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,16,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,남부동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,19,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,4,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,3,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,0,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,2,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,5,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,6,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
다세대주택(빌라),경남,양산시,덕계동,8,26.8,0,0,0,0,0,0,0,0,0,0,0,10,1.74927962
