HSHD_TYPE_NM,CTPV_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),울산,남구,선암동,36,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,100,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,9,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,25,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,19,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,23,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,77,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,10,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,54,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,7,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,55,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,34,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,33,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,48,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,9,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,33,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,27,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,7,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,11,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,25,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,39,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,77,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,38,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,23,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,35,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,9,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,10,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,10,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,40,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,68,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,37,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,30,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,38,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,19,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,62,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,5,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,44,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,55,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,43,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,10,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,56,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,1,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,98,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,31,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,45,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,45,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,25,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,5,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,25,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,187,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,6,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,47,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,2,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,56,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,49,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,32,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,14,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,49,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,15,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,27,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,23,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,2,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,136,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,110,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,36,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,28,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,27,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,35,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,32,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,29,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,39,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,21,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,38,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,9,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,80,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,11,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,49,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,8,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,14,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,17,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,48,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,100,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,1,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,10,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,45,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,110,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,28,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,65,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,6,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,4,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,8,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,32,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,25,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,45,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,27,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,5,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,1,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,78,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,35,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,0,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,100,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,81,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,4,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,64,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,59,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,17,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,76,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,87,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,0,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,53,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,6,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,39,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,100,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,72,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,8,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,5,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,22,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,54,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,5,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,3,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,12,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,47,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,28,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,33,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,46,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,65,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,8,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,38,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,64,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,7,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,47,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,43,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,33,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,58,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,85,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,14,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,29,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,38,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,29,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,7,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,73,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,95,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,13,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,64,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,23,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,63,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,24,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,29,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,45,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,43,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,69,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,20,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,29,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,15,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,3,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,33,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,21,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,11,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,32,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,110,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,66,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,17,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,11,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,30,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,11,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,65,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,38,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,59,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,27,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,19,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,40,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,19,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,20,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,17,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,24,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,62,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,24,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,7,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,41,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,30,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,8,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,46,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,15,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,20,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,80,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,48,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,39,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,10,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,24,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,29,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,26,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,19,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,30,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,63,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,82,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,15,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,17,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,30,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,52,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,19,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,96,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,0,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,110,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,20,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,26,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,13,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,57,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,41,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,32,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,0,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,45,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,110,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,28,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,20,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,28,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,8,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,0,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,16,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,100,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,26,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,75,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,7,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,50,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,0,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
다세대주택(빌라),울산,남구,선암동,46,22.3,0,0,0,0,0,0,0,0,0,0,2,9,1.962325718
