HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),경남,양산시,교동,13,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,1,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,84,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,56,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,50,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,4,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,8,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,209,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,100,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,17,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,100,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,41,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,4,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,11,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,100,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,91,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,71,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,45,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,31,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,36,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,95,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,53,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,54,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,105,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,53,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,135,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,29,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,33,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,35,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,35,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,116,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,46,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,10,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,34,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,6,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
다세대주택(빌라),경남,양산시,교동,37,14.8,0,0,0,0,0,0,0,0,8,19,29,8,2.663080923
