HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD
다세대주택(빌라),경남,양산시,교동,7,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,17,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,13,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,24,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,21,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,18,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,40,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,17,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,52,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,0,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,11,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,8,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,30,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,50,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,42,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,59,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,7,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,20,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,22,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,20,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,0,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,46,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,110,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,9,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,6,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,61,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,40,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,18,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,22,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,1,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,37,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,32,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,21,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,6,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,6,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,17,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,5,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,55,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,29,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,46,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,10,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,20,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,7,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,7,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,22,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,38,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,2,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,6,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,14,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,12,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,14,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,4,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,32,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,31,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,30,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,22,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,27,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,4,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,교동,30,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,24,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,36,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,12,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,67,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,20,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,7,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,14,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,11,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,6,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,15,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,35,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,69,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,2,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,3,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,11,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,1,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,13,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,27,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,27,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,10,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,20,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,10,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,15,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,18,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,9,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,75,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,41,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,0,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,19,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,73,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,17,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,25,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,1,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,27,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,24,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
다세대주택(빌라),경남,양산시,남부동,0,23.0,0,0,0,0,0,0,0,0,0,0,5,10,2.811871658
